Dates,Stock,Last Price,Open Price,High Price,Low Price,Volume,Bid Price,Ask Price,Market Order Bid Size,Market Order Ask Size,Average Volume 30 Day,Moving Average 20 Day,Turnover / Traded Value,RSI 14 Day,Moving Average 20 Day,Moving Average 50 Day,Moving Average 200 Day,Volatility 30 Day,Implied Volatility Mid,Current Market Cap,VWAP Price
11/12/2020,CVNA US Equity,258.26,260,264.79,256,977290,258.27,258.28,#N/A N/A,#N/A N/A,1783198,239.2255,254006500,63.078,239.2255,219.538,148.2676,62.561,#N/A N/A,41488.69,259.7801
14/12/2020,CVNA US Equity,250.97,258.26,262.37,247.6,1149664,250.96,250.97,#N/A N/A,#N/A N/A,1664732.067,241.22,290142600,58.284,241.22,220.1034,149.1107,63.595,#N/A N/A,40317.5735,252.3944
15/12/2020,CVNA US Equity,256.04,260.1,268.97,254.325,1774656,255.91,256.04,#N/A N/A,#N/A N/A,1658473.5,243.5215,465737000,60.5307,243.5215,220.724,149.9906,63.324,#N/A N/A,41132.0537,262.4973
16/12/2020,CVNA US Equity,260.96,259.78,261.78,249,1396393,260.96,261.2,#N/A N/A,#N/A N/A,1665580.733,245.49,359366800,62.6338,245.49,221.6502,150.8832,62.054,#N/A N/A,41922.4369,257.6008
17/12/2020,CVNA US Equity,271.99,264.09,277.01,260.69,2110677,271.91,272.35,#N/A N/A,#N/A N/A,1675340.467,247.8805,575077600,66.8929,247.8805,222.7508,151.8704,62.78,#N/A N/A,43694.3731,272.4572
18/12/2020,CVNA US Equity,266.24,272.5,273,262.32,1571649,266.23,266.24,#N/A N/A,#N/A N/A,1690697.4,249.8425,418689800,62.8698,249.8425,223.7956,152.8715,63.235,#N/A N/A,42770.6529,266.2322
21/12/2020,CVNA US Equity,278.6,262.33,278.83,261.25,1316958,278.56,278.57,#N/A N/A,#N/A N/A,1687003.5,252.0575,361276100,67.4075,252.0575,225.0986,153.9735,58.143,#N/A N/A,44756.2496,274.3414
22/12/2020,CVNA US Equity,291.52,280,292.08,278.9,1594653,291.51,291.52,#N/A N/A,#N/A N/A,1673305.167,254.6295,457219500,71.349,254.6295,226.739,155.1173,58.571,#N/A N/A,46831.8087,286.8056
23/12/2020,CVNA US Equity,270,292.76,292.76,265.8,1861697,269.87,270,#N/A N/A,#N/A N/A,1670520.967,256.2935,511685800,58.6304,256.2935,227.802,156.1843,61.623,#N/A N/A,43374.6856,274.6708
24/12/2020,CVNA US Equity,274.71,272.44,279,270.26,564128,274.38,274.71,#N/A N/A,#N/A N/A,1634536.867,258.121,155010800,60.2985,258.121,229.0318,157.3322,61.139,#N/A N/A,44131.3329,274.7558
25/12/2020,CVNA US Equity,274.71,272.44,279,270.26,564128,274.38,274.71,#N/A N/A,#N/A N/A,1634536.867,258.121,155010800,60.2985,258.121,229.0318,157.3322,61.139,#N/A N/A,44131.3329,274.7558
28/12/2020,CVNA US Equity,251.49,273.42,274.55,245.3257,2333231,251.5,251.51,#N/A N/A,#N/A N/A,1642217.6,258.2385,592222200,49.6662,258.2385,229.5738,158.3351,67.31,#N/A N/A,40401.1099,253.7758
29/12/2020,CVNA US Equity,250.51,253,253.05,241.55,1425387,250.5,250.51,#N/A N/A,#N/A N/A,1648589.2,258.2535,352678700,49.2713,258.2535,230.1572,159.3917,67.293,#N/A N/A,40243.6759,247.48
30/12/2020,CVNA US Equity,250.34,250.25,256.01,248.5853,896543,250.34,250.59,#N/A N/A,#N/A N/A,1645574.867,258.214,225241400,49.1983,258.214,230.8904,160.4404,65.672,#N/A N/A,40216.3659,251.2736
31/12/2020,CVNA US Equity,239.54,251,251,239.19,1207026,239.54,239.63,#N/A N/A,#N/A N/A,1635254.233,258.9185,291905300,44.6661,258.9185,231.6816,161.4885,67.19,#N/A N/A,38481.3785,241.6972
1/1/2021,CVNA US Equity,239.54,251,251,239.19,1207026,239.54,239.63,#N/A N/A,#N/A N/A,1635254.233,258.9185,291905300,44.6661,258.9185,231.6816,161.4885,67.19,#N/A N/A,38481.3785,241.6972
4/1/2021,CVNA US Equity,236.27,243.62,243.62,229.26,2250229,236.16,236.4,#N/A N/A,#N/A N/A,1656443.633,259.336,528620000,43.3636,259.336,232.5624,162.5198,67.279,#N/A N/A,37956.0628,234.9181
5/1/2021,CVNA US Equity,255.58,240,255.94,237.25,1611133,255.58,255.6,#N/A N/A,#N/A N/A,1656876.967,259.9605,400819600,52.2237,259.9605,233.63,163.651,70.622,#N/A N/A,41058.1561,248.6182
6/1/2021,CVNA US Equity,250.83,250.51,257,243.04,1397725,250.83,251.17,#N/A N/A,#N/A N/A,1656378.267,259.558,350975600,50.1456,259.558,234.5938,164.7261,70.59,#N/A N/A,40295.0829,251.0078
7/1/2021,CVNA US Equity,270.16,256.32,276.45,256.21,2051781,270.02,270.44,#N/A N/A,#N/A N/A,1634481.433,259.999,552778200,57.5488,259.999,235.9694,165.8209,73.665,#N/A N/A,43400.3891,269.4504
8/1/2021,CVNA US Equity,278.44,273,279.6,266.02,1543414,278.07,278.44,#N/A N/A,#N/A N/A,1625855.933,261.146,426315900,60.2703,261.146,237.3718,166.9005,74.064,#N/A N/A,44730.5461,276.1337
11/1/2021,CVNA US Equity,274.13,274.49,279.5,265.71,932614,274.12,274.18,#N/A N/A,#N/A N/A,1621746.333,261.829,256239300,58.1795,261.829,238.7944,167.9884,73.269,#N/A N/A,44038.1576,274.7485
12/1/2021,CVNA US Equity,288.44,277.05,292.44,276.39,1989773,288.43,288.44,#N/A N/A,#N/A N/A,1647637.833,263.338,571809000,62.7945,263.338,240.7394,169.1854,74.643,#N/A N/A,46337.016,287.4335
13/1/2021,CVNA US Equity,289.43,288.4,295.125,286.635,1338632,289.43,289.45,#N/A N/A,#N/A N/A,1563466.567,265.261,388074400,63.0979,265.261,242.821,170.3707,74.644,#N/A N/A,46496.0565,289.852
14/1/2021,CVNA US Equity,296.83,291.53,302.46,289.15,1912424,296.83,296.84,#N/A N/A,#N/A N/A,1582598.333,267.3005,569136400,65.3711,267.3005,245.0574,171.5794,66.126,#N/A N/A,47684.8442,297.6531
15/1/2021,CVNA US Equity,287.57,293.5,295.5,282.01,2168613,287.92,287.93,#N/A N/A,#N/A N/A,1548729.633,268.631,624169500,60.3604,268.631,246.9888,172.7644,67.261,#N/A N/A,46197.2531,287.8286
18/1/2021,CVNA US Equity,287.57,293.5,295.5,282.01,2168613,287.92,287.93,#N/A N/A,#N/A N/A,1548729.633,268.631,624169500,60.3604,268.631,246.9888,172.7644,67.261,#N/A N/A,46197.2531,287.8286
19/1/2021,CVNA US Equity,275,290,290.13,273.66,1568205,274.99,275,#N/A N/A,#N/A N/A,1558965.5,268.7815,434517900,54.2784,268.7815,248.4648,173.9064,66.696,#N/A N/A,44177.9205,277.2303
20/1/2021,CVNA US Equity,269.88,276.75,278.4,267.5401,1145362,269.88,270.01,#N/A N/A,#N/A N/A,1523804.6,268.9635,310367000,51.9809,268.9635,249.7722,175.0262,64.471,#N/A N/A,43355.4079,271.0091
21/1/2021,CVNA US Equity,272.55,271,276.81,267.02,1000719,272.24,272.55,#N/A N/A,#N/A N/A,1479485.767,268.661,273074000,53.0959,268.661,251.0232,176.1248,64.476,#N/A N/A,43784.3354,272.8698
22/1/2021,CVNA US Equity,273.47,272.72,276.87,268.2088,981598,273.42,273.47,#N/A N/A,#N/A N/A,1469819.433,267.7585,267763700,53.4966,267.7585,252.6096,177.2145,64.044,#N/A N/A,43932.1306,272.6811
25/1/2021,CVNA US Equity,272.81,278.23,284.92,262.69,1366291,272.81,273.3,#N/A N/A,#N/A N/A,1475929.767,267.899,374148900,53.1458,267.899,254.216,178.2862,63.841,#N/A N/A,43826.1036,274.7681
26/1/2021,CVNA US Equity,261.33,273.5,278.8,260.8,1153398,261.33,261.65,#N/A N/A,#N/A N/A,1486395.433,267.23,308301900,47.3326,267.23,255.2976,179.2861,65.169,#N/A N/A,41981.8762,267.3562
27/1/2021,CVNA US Equity,239.31,257.31,258.5,235.13,3480190,239.31,239.34,#N/A N/A,#N/A N/A,1569825.433,266.621,844058800,38.609,266.621,255.789,180.1062,69.882,#N/A N/A,38444.4297,242.4465
28/1/2021,CVNA US Equity,256.01,246.61,267.8,246,2566561,256,256.01,#N/A N/A,#N/A N/A,1617055.333,266.896,660535500,46.6411,266.896,256.6876,180.9659,72.637,#N/A N/A,41127.2343,257.2736
29/1/2021,CVNA US Equity,261.19,254,265.46,246.55,1794990,261,261.53,#N/A N/A,#N/A N/A,1617733.133,267.4385,460147800,48.8754,267.4385,257.7112,181.9151,72.662,#N/A N/A,41959.3857,256.106
1/2/2021,CVNA US Equity,264.24,265.33,270,255.16,1440652,264.09,264.24,#N/A N/A,#N/A N/A,1619208.433,268.6735,380630000,50.1977,268.6735,258.5642,182.8802,71.627,#N/A N/A,42449.359,264.2396
2/2/2021,CVNA US Equity,280.65,270,287.66,266.48,1656010,280.18,281.13,#N/A N/A,#N/A N/A,1604052.867,270.8925,465282200,56.6887,270.8925,259.6936,183.8932,73.613,#N/A N/A,45085.576,280.8229
3/2/2021,CVNA US Equity,283.81,281.57,289.17,273,1063748,283.39,283.81,#N/A N/A,#N/A N/A,1587122.833,272.304,300413500,57.8286,272.304,260.8298,184.9107,72.437,#N/A N/A,45593.2204,282.0491
4/2/2021,CVNA US Equity,284.53,287.03,291.06,278.51,1113336,284.41,284.88,#N/A N/A,#N/A N/A,1580335.433,273.989,317333500,58.0991,273.989,261.8344,185.9055,71.106,#N/A N/A,45708.8863,285.1804
5/2/2021,CVNA US Equity,288.15,288,292.4,279.75,936838,287.84,288.26,#N/A N/A,#N/A N/A,1558408.267,274.8885,269515200,59.5059,274.8885,262.7958,186.9329,67.181,#N/A N/A,46290.4283,287.7233
8/2/2021,CVNA US Equity,288.16,288.9,294.53,283.12,969675,287.56,287.57,#N/A N/A,#N/A N/A,1528674.2,275.3745,280009400,59.51,275.3745,263.8246,187.9346,67.02,#N/A N/A,46292.0348,288.649
9/2/2021,CVNA US Equity,292.91,291.33,299.87,282.52,1046775,292.62,292.96,#N/A N/A,#N/A N/A,1544762.433,276.3135,306183700,61.478,276.3135,264.9196,188.938,61.034,#N/A N/A,47055.108,292.4509
10/2/2021,CVNA US Equity,297.93,295.7,300.59,286.325,945395,297.29,298.02,#N/A N/A,#N/A N/A,1498501.233,276.788,279404300,63.4973,276.788,265.8954,189.9761,61.064,#N/A N/A,47861.5558,295.536
11/2/2021,CVNA US Equity,294.34,300,300.7853,291.4,801318,294.29,294.55,#N/A N/A,#N/A N/A,1477698.933,277.0335,237385200,61.0333,277.0335,266.778,191.033,61.275,#N/A N/A,47284.8332,296.2172
12/2/2021,CVNA US Equity,296.05,294.28,304.48,289.94,901712,296.05,296.28,#N/A N/A,#N/A N/A,1477871.233,276.9945,268502900,61.7938,276.9945,267.6764,192.0888,59.309,#N/A N/A,47559.5395,297.7849
15/2/2021,CVNA US Equity,296.05,294.28,304.48,289.94,901712,296.05,296.28,#N/A N/A,#N/A N/A,1477871.233,276.9945,268502900,61.7938,276.9945,267.6764,192.0888,59.309,#N/A N/A,47559.5395,297.7849
16/2/2021,CVNA US Equity,296.25,300.79,310.8,293.05,1010729,296.34,296.64,#N/A N/A,#N/A N/A,1471328,277.4285,305349500,61.8875,277.4285,269.0924,193.1695,58.99,#N/A N/A,47591.6689,302.2574
17/2/2021,CVNA US Equity,295.61,291.98,298.32,286.1511,980800,295.44,295.76,#N/A N/A,#N/A N/A,1429013.7,278.459,287312500,61.3689,278.459,270.4462,194.2675,54.802,#N/A N/A,47488.8548,292.8942
18/2/2021,CVNA US Equity,295.4,292.5,300.835,288,829172,295.4,295.63,#N/A N/A,#N/A N/A,1402948.333,279.735,243854000,61.1877,279.735,271.4924,195.3445,54.339,#N/A N/A,47455.119,293.9526
19/2/2021,CVNA US Equity,308.74,295.73,314.5646,295.73,1429500,308.4,308.74,#N/A N/A,#N/A N/A,1404007.5,281.5445,439181100,67.7096,281.5445,272.4896,196.4582,51.485,#N/A N/A,49598.1497,307.3932
22/2/2021,CVNA US Equity,281.94,304.37,306.38,280,1401568,281.41,281.95,#N/A N/A,#N/A N/A,1382333.733,281.968,406600200,49.6568,281.968,272.9016,197.4121,58.209,#N/A N/A,45292.8106,290.1085
23/2/2021,CVNA US Equity,280.27,272.79,283.49,253.0001,1694668,279.9,280.26,#N/A N/A,#N/A N/A,1387375.533,282.341,456489800,48.784,282.341,273.397,198.3251,58.034,#N/A N/A,45024.5301,269.0526
24/2/2021,CVNA US Equity,284.94,283.1,286.42,268.465,1108430,284.96,285.05,#N/A N/A,#N/A N/A,1393236.067,283.5215,309965200,51.3588,283.5215,273.8864,199.2494,56.16,#N/A N/A,45774.7515,279.3138
25/2/2021,CVNA US Equity,263.66,281.89,290.17,259.32,1620795,263.32,263.33,#N/A N/A,#N/A N/A,1380936.8,284.739,436265000,41.1956,284.739,273.9944,200.0643,60.703,#N/A N/A,42356.1837,268.8805
26/2/2021,CVNA US Equity,283.5,278,295.77,265,3312250,283.5,283.51,#N/A N/A,#N/A N/A,1446724.067,286.1135,940755500,50.9427,286.1135,274.645,201.0132,64.308,#N/A N/A,45906.7868,283.8443
1/3/2021,CVNA US Equity,311.92,289.12,312.19,289.09,2522789,311.6,311.8,#N/A N/A,#N/A N/A,1467069.567,288.65,771138600,60.9323,288.65,275.7626,202.1233,69.824,#N/A N/A,50508.8005,305.6752
2/3/2021,CVNA US Equity,314.84,311.92,323.39,310.99,1669933,314.58,315.37,#N/A N/A,#N/A N/A,1450446.9,291.18,531684200,61.7932,291.18,276.8402,203.2498,68.268,#N/A N/A,50981.6323,318.3235
3/3/2021,CVNA US Equity,288.13,313.5,314.33,284.765,2001314,287.98,288.7,#N/A N/A,#N/A N/A,1464883.867,291.554,590709400,50.7723,291.554,277.163,204.2271,73.501,#N/A N/A,46656.5167,295.4682
4/3/2021,CVNA US Equity,269.99,282.01,291.87,263.91,2445347,269.5,269.99,#N/A N/A,#N/A N/A,1508216.7,290.863,667332000,44.9136,290.863,277.238,205.0841,76.154,#N/A N/A,43719.13,272.8879
5/3/2021,CVNA US Equity,261.54,273.19,273.9342,242.5,2729378,261.06,261.29,#N/A N/A,#N/A N/A,1565838.667,289.7135,699055700,42.456,289.7135,276.8968,205.9473,76.722,#N/A N/A,42350.8325,255.9724
8/3/2021,CVNA US Equity,241.19,262.01,263.765,240.52,2005074,241.18,241.19,#N/A N/A,#N/A N/A,1599954.533,287.3655,499512000,37.1796,287.3655,275.8902,206.6977,80.329,#N/A N/A,39055.5834,248.8707
9/3/2021,CVNA US Equity,260.42,260.82,261.99,252.2601,1523914,260.39,260.42,#N/A N/A,#N/A N/A,1605208.633,285.9785,391376300,44.2326,285.9785,275.6986,207.5261,82.922,#N/A N/A,42169.4724,258.4211
10/3/2021,CVNA US Equity,260.45,264.48,274.08,257,1176288,260.02,260.45,#N/A N/A,#N/A N/A,1605971.633,284.3555,310611900,44.2432,284.3555,275.4134,208.3461,78.318,#N/A N/A,42174.3302,264.033
11/3/2021,CVNA US Equity,277.04,271.54,279.5464,264.96,1248734,277.04,277.05,#N/A N/A,#N/A N/A,1531589.767,283.311,343794300,49.8731,283.311,275.9244,209.2353,77.899,#N/A N/A,44860.7274,275.3683
12/3/2021,CVNA US Equity,286.69,271.75,288.56,263.51,1335116,286.69,286.77,#N/A N/A,#N/A N/A,1490541.6,282.9285,371504000,52.8551,282.9285,276.648,210.1881,78.307,#N/A N/A,46423.3393,278.307
15/3/2021,CVNA US Equity,284.46,287.97,288.65,275.11,814311,284.46,284.6,#N/A N/A,#N/A N/A,1457852.3,282.349,229587100,52.084,282.349,277.3304,211.1439,78.33,#N/A N/A,46062.2383,281.9399
16/3/2021,CVNA US Equity,283.65,289.3,291.78,278.21,1090854,283.65,283.66,#N/A N/A,#N/A N/A,1446192.367,281.719,313190500,51.7884,281.719,278.2126,212.0973,76.264,#N/A N/A,45931.0761,287.1218
17/3/2021,CVNA US Equity,286.28,278.77,290.25,272.01,1142055,286.5,286.54,#N/A N/A,#N/A N/A,1429060.533,281.2525,321976300,52.7264,281.2525,279.2128,213.0694,76.241,#N/A N/A,46356.9486,281.8497
18/3/2021,CVNA US Equity,262.81,282,282,261.045,1606993,263.25,263.26,#N/A N/A,#N/A N/A,1447168.7,279.623,434712400,44.421,279.623,279.3574,213.8379,80.446,#N/A N/A,42556.482,270.3325
19/3/2021,CVNA US Equity,269.22,262.21,273.682,260.1298,1907018,268.88,268.89,#N/A N/A,#N/A N/A,1473624.767,277.647,513282800,46.882,277.647,279.7252,214.647,80.722,#N/A N/A,43594.4449,269.1321
22/3/2021,CVNA US Equity,273.92,269.89,277.87,266.0001,1178885,273.54,274.34,#N/A N/A,#N/A N/A,1481693,277.246,322852000,48.6764,277.246,279.8004,215.5066,80.934,#N/A N/A,44355.5098,273.8143
23/3/2021,CVNA US Equity,274.17,272.24,283.99,272.05,1515443,274.55,274.56,#N/A N/A,#N/A N/A,1499885.267,276.941,421035300,48.7755,276.941,279.715,216.2981,80.746,#N/A N/A,44395.992,277.767
24/3/2021,CVNA US Equity,252.85,277.09,277.18,252.07,1444642,252.55,252.58,#N/A N/A,#N/A N/A,1513147.5,275.3365,374962400,41.4271,275.3365,279.2894,216.9942,83.841,#N/A N/A,40943.6721,259.5426
25/3/2021,CVNA US Equity,256.36,245.85,257.99,240.58,2120827,256.15,256.36,#N/A N/A,#N/A N/A,1552328.567,274.9715,534085200,42.951,274.9715,278.6478,217.7082,84.014,#N/A N/A,41512.0418,252.3746
26/3/2021,CVNA US Equity,259,256.7,262.36,249.68,1123848,259,259.25,#N/A N/A,#N/A N/A,1563079.567,273.7465,287298500,44.1284,273.7465,278.0392,218.4092,84.077,#N/A N/A,41939.5336,255.6885
29/3/2021,CVNA US Equity,248.71,258.87,260.8822,244.445,1327314,248.51,248.82,#N/A N/A,#N/A N/A,1577266.3,270.586,330235700,40.6103,270.586,277.0768,219.1165,84.739,#N/A N/A,40273.2873,248.7585
30/3/2021,CVNA US Equity,254.5,246,257.08,243.19,1059668,254.53,254.54,#N/A N/A,#N/A N/A,1578897.6,267.569,266921300,43.3472,267.569,276.4154,219.8329,85.18,#N/A N/A,41210.8545,251.6415
31/3/2021,CVNA US Equity,262.4,261.88,267.05,258.18,1071900,262.54,262.57,#N/A N/A,#N/A N/A,1581934.267,266.2825,282112900,46.9401,266.2825,276.1634,220.5733,85.845,#N/A N/A,42490.0912,263.1562
1/4/2021,CVNA US Equity,265.32,266.19,275.95,264,874712,265.08,265.52,#N/A N/A,#N/A N/A,1583452.267,266.049,234926700,48.2466,266.049,276.0722,221.3098,84.681,#N/A N/A,42962.923,268.7617
2/4/2021,CVNA US Equity,265.32,266.19,275.95,264,874712,265.08,265.52,#N/A N/A,#N/A N/A,1583452.267,266.049,234926700,48.2466,266.049,276.0722,221.3098,84.681,#N/A N/A,42962.923,268.7617
5/4/2021,CVNA US Equity,267.33,270.72,271,259.57,710879,266.86,267.39,#N/A N/A,#N/A N/A,1559498.233,266.3385,188745000,49.1743,266.3385,275.9678,222.0516,80.467,#N/A N/A,43288.3997,265.5286
6/4/2021,CVNA US Equity,277.6,267.54,281.86,264.28,1294154,277.24,277.6,#N/A N/A,#N/A N/A,1555917.767,268.159,357978100,53.7375,268.159,276.0504,222.8247,81.317,#N/A N/A,44951.4075,276.5057
7/4/2021,CVNA US Equity,267.3,273.11,276.1988,266.8803,771324,267.3,267.31,#N/A N/A,#N/A N/A,1525139.633,268.503,208126300,48.9872,268.503,275.9402,223.5306,81.897,#N/A N/A,43283.5418,269.642
8/4/2021,CVNA US Equity,271,268.2,273.99,267.44,895548,270.99,271,#N/A N/A,#N/A N/A,1518043.567,269.0305,242657600,50.674,269.0305,276.1336,224.2487,78.586,#N/A N/A,43882.678,270.9743
9/4/2021,CVNA US Equity,271.3,273.41,273.41,265.18,739481,270.77,271.3,#N/A N/A,#N/A N/A,1488666.433,268.7435,199020700,50.816,268.7435,276.7734,224.9671,75.388,#N/A N/A,43931.2566,269.2293
12/4/2021,CVNA US Equity,269.28,266.35,270.805,259.37,960660,269.28,269.95,#N/A N/A,#N/A N/A,1410280.1,267.873,254988600,49.7769,267.873,277.0388,225.7523,69.124,#N/A N/A,43604.1607,265.9104
13/4/2021,CVNA US Equity,276.71,272.19,277.85,268.08,741433,276.71,276.79,#N/A N/A,#N/A N/A,1350901.567,267.4855,203577600,53.5403,267.4855,277.3492,226.55,69.675,#N/A N/A,44807.2909,274.4828
14/4/2021,CVNA US Equity,270.09,278,282.18,268.3,1032807,270.02,270.71,#N/A N/A,#N/A N/A,1329664.033,266.8075,283745700,49.9489,266.8075,277.4662,227.3134,64.956,#N/A N/A,43735.3229,275.1563
15/4/2021,CVNA US Equity,281.69,272.92,285.96,269.24,1454625,281.69,281.7,#N/A N/A,#N/A N/A,1311441.067,266.578,407717700,55.5725,266.578,277.487,228.12,63.233,#N/A N/A,45613.6958,280.4563
16/4/2021,CVNA US Equity,275.09,283.25,283.25,272.25,806645,275.02,275.31,#N/A N/A,#N/A N/A,1256817.667,267.192,221843200,51.9931,267.192,277.3126,228.8945,62.884,#N/A N/A,44544.9664,275.1146
19/4/2021,CVNA US Equity,276.5,273.86,279.14,269.25,950905,276.18,276.96,#N/A N/A,#N/A N/A,1197535.233,267.556,261293400,52.6941,267.556,277.152,229.6501,57.41,#N/A N/A,44773.2859,274.872
20/4/2021,CVNA US Equity,262.63,276.51,276.81,258.68,1925720,262.12,262.62,#N/A N/A,#N/A N/A,1194890.1,266.9915,504920600,45.6347,266.9915,276.6416,230.3206,55.272,#N/A N/A,42527.3348,262.6442
21/4/2021,CVNA US Equity,268.18,258,270.2999,255.01,947252,268.25,268.26,#N/A N/A,#N/A N/A,1175668.033,266.692,252277900,48.602,266.692,276.242,230.9893,55.615,#N/A N/A,43426.0391,266.2772
22/4/2021,CVNA US Equity,265.01,270.19,270.35,258.435,1035093,264.67,265.23,#N/A N/A,#N/A N/A,1170961.533,267.3,273837200,47.0233,267.3,275.684,231.6488,52.427,#N/A N/A,42912.7251,264.5309
23/4/2021,CVNA US Equity,278.01,266.98,278.01,260.41,1207600,278,278.01,#N/A N/A,#N/A N/A,1169590.4,268.3825,328388900,53.6695,268.3825,275.2856,232.3442,53.441,#N/A N/A,45017.7982,272.1042
26/4/2021,CVNA US Equity,294.39,279.31,296.3299,278,2085271,294.27,294.39,#N/A N/A,#N/A N/A,1194595.567,270.152,608388000,60.4092,270.152,275.2866,233.123,56.159,#N/A N/A,47670.1903,291.8586
27/4/2021,CVNA US Equity,294.76,295.94,301.16,291.725,755804,294.74,294.99,#N/A N/A,#N/A N/A,1192645.333,272.4545,224220900,60.5488,272.4545,275.2608,233.9095,56.145,#N/A N/A,47730.104,296.6517
28/4/2021,CVNA US Equity,293.49,295,298.515,289.2961,609616,293.45,293.69,#N/A N/A,#N/A N/A,1176604.067,274.404,179868000,59.7697,274.404,275.2056,234.7442,56.115,#N/A N/A,47524.4545,295.019
29/4/2021,CVNA US Equity,288.74,294.76,297,284.01,739532,288.38,288.74,#N/A N/A,#N/A N/A,1163186.633,275.721,213273100,56.8247,275.721,275.0682,235.5081,49.677,#N/A N/A,46794.818,288.5155
30/4/2021,CVNA US Equity,285.26,285.26,290.17,282.1,715538,285.26,285.47,#N/A N/A,#N/A N/A,1133471.467,276.718,204185300,54.6983,276.718,274.8654,236.252,49.448,#N/A N/A,46230.8297,285.3692
3/5/2021,CVNA US Equity,290,297.43,297.93,289,1270927,290,290.01,#N/A N/A,#N/A N/A,1112268.433,277.8515,372904500,57.0555,277.8515,274.4906,237.0172,49.425,#N/A N/A,46999.0206,293.4142
4/5/2021,CVNA US Equity,289.23,285.75,290.55,276.59,1632231,289.23,289.24,#N/A N/A,#N/A N/A,1127379.967,278.433,464082300,56.5408,278.433,274.6364,237.7579,49.444,#N/A N/A,46874.2301,284.6608
5/5/2021,CVNA US Equity,280.62,293.27,299.48,279.25,1662904,280.19,280.62,#N/A N/A,#N/A N/A,1132295.333,279.099,476896800,51.0007,279.099,274.6434,238.4368,43.536,#N/A N/A,45478.8454,287.4448
6/5/2021,CVNA US Equity,263.45,276.84,278.345,258.38,3424914,263.02,263.55,#N/A N/A,#N/A N/A,1198304.4,278.7215,904093600,42.1343,278.7215,274.2136,239.0289,47.752,#N/A N/A,42765.2745,264.2095
7/5/2021,CVNA US Equity,247.81,259,261.97,246.49,3587906,247.81,247.93,#N/A N/A,#N/A N/A,1247207.033,277.547,909833700,35.9956,277.547,273.8966,239.522,51.132,#N/A N/A,40226.4668,253.6579
10/5/2021,CVNA US Equity,242.18,243.11,245.8699,236.25,2617696,242.08,242.21,#N/A N/A,#N/A N/A,1297001.967,276.192,631880800,34.0713,276.192,273.0702,239.9931,50.149,#N/A N/A,39312.561,241.3626
11/5/2021,CVNA US Equity,239.19,231.73,245.41,229.69,2323676,239.05,239.24,#N/A N/A,#N/A N/A,1330214.033,274.316,557289000,33.0605,274.316,271.6156,240.4473,49.699,#N/A N/A,38827.2007,239.7669
12/5/2021,CVNA US Equity,226.54,233.43,234.98,222.79,3114265,226.54,226.71,#N/A N/A,#N/A N/A,1398700.6,272.1385,708499600,29.1236,272.1385,269.8496,240.8258,50.995,#N/A N/A,36773.7532,227.548
13/5/2021,CVNA US Equity,223.87,229.67,233.09,223.3117,1943577,223.81,224.59,#N/A N/A,#N/A N/A,1427756.5,269.2475,443144600,28.3561,269.2475,268.5644,241.1883,50.784,#N/A N/A,36340.3379,227.9534
14/5/2021,CVNA US Equity,237.53,227.3,239.58,227.3,1097737,237.32,237.53,#N/A N/A,#N/A N/A,1435190.667,267.3695,259533800,37.4399,267.3695,267.9152,241.5986,54.287,#N/A N/A,38557.7364,236.3601
17/5/2021,CVNA US Equity,226.56,235.03,238.74,222,5600059,225.99,226,#N/A N/A,#N/A N/A,1598163.333,264.8725,1268281000,33.7401,264.8725,267.2156,241.9521,54.178,#N/A N/A,36776.9998,226.4769
18/5/2021,CVNA US Equity,227.35,228.28,230.57,223.87,2317363,227.34,227.35,#N/A N/A,#N/A N/A,1632270.3,263.1085,527538300,34.2441,263.1085,266.9388,242.3141,53.404,#N/A N/A,36905.2388,227.6549
19/5/2021,CVNA US Equity,228.15,221.065,232.22,219.4,2199684,228.15,228.16,#N/A N/A,#N/A N/A,1679882.3,261.107,499091000,34.785,261.107,266.2934,242.6574,53.147,#N/A N/A,37035.1011,226.7922
20/5/2021,CVNA US Equity,241.71,229.72,243,228.58,2103647,241.71,241.77,#N/A N/A,#N/A N/A,1720152.267,259.942,502673300,43.299,259.942,265.9186,243.0325,56.446,#N/A N/A,39236.2669,239.0276
21/5/2021,CVNA US Equity,246.42,243.82,247.24,240.01,1479113,246.41,246.42,#N/A N/A,#N/A N/A,1744806.667,258.3625,362054600,45.9391,258.3625,265.3062,243.394,56.86,#N/A N/A,40000.8311,244.7688
24/5/2021,CVNA US Equity,253.8,248.86,259.51,247.65,1541360,253.24,253.8,#N/A N/A,#N/A N/A,1764163.333,256.333,391599500,49.8772,256.333,264.6484,243.548,56.977,#N/A N/A,41198.8107,254.0668
25/5/2021,CVNA US Equity,259.8,256.81,263.76,256.08,1765093,259.65,259.81,#N/A N/A,#N/A N/A,1798285.333,254.585,459321000,52.8823,254.585,264.1552,243.887,57.112,#N/A N/A,42172.7778,259.9847
26/5/2021,CVNA US Equity,259.13,260.38,262.64,253.96,1105205,258.87,259.25,#N/A N/A,#N/A N/A,1800698.6,252.867,284988800,52.5037,252.867,263.6648,244.2321,55.504,#N/A N/A,42064.0182,257.8728
27/5/2021,CVNA US Equity,267.07,262.5,273,256.5,2025016,267.27,267.28,#N/A N/A,#N/A N/A,1819711.633,251.7835,540441300,56.4797,251.7835,263.2806,244.6292,55.969,#N/A N/A,43352.9014,266.9019
