Dates,Stock,Last Price,Open Price,High Price,Low Price,Volume,Bid Price,Ask Price,Market Order Bid Size,Market Order Ask Size,Average Volume 30 Day,Moving Average 20 Day,Turnover / Traded Value,RSI 14 Day,Moving Average 20 Day,Moving Average 50 Day,Moving Average 200 Day,Volatility 30 Day,Implied Volatility Mid,Current Market Cap,VWAP Price
11/9/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,2,15.3002,22.5002,#N/A N/A,#N/A N/A,1.2144,24.4938,24.48,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,40.4537,15.3002
12/9/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,2,15.3002,22.5002,#N/A N/A,#N/A N/A,1.2144,24.4938,24.48,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,40.4537,15.3002
13/9/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,2,15.3002,22.5002,#N/A N/A,#N/A N/A,1.2144,24.4938,24.48,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,40.4537,15.3002
14/9/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,2,15.3002,22.5002,#N/A N/A,#N/A N/A,0.9922,24.4938,24.48,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,40.4537,15.3002
15/9/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,2,15.3002,22.5002,#N/A N/A,#N/A N/A,0.9922,24.4938,24.48,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,40.4537,15.3002
18/9/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,2,15.3002,22.5002,#N/A N/A,#N/A N/A,0.9644,24.4938,24.48,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,40.4537,15.3002
19/9/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,2,15.3002,22.5002,#N/A N/A,#N/A N/A,0.9644,24.4938,24.48,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,40.4537,15.3002
20/9/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,2,15.3002,22.5002,#N/A N/A,#N/A N/A,0.95,24.4938,24.48,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,40.4537,15.3002
21/9/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,2,15.3002,22.5002,#N/A N/A,#N/A N/A,0.95,24.4938,24.48,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,40.4537,15.3002
22/9/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,2,15.3002,22.5002,#N/A N/A,#N/A N/A,0.95,24.4938,24.48,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,40.4537,15.3002
25/9/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,2,15.3002,22.5002,#N/A N/A,#N/A N/A,0.95,24.4938,24.48,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,40.4537,15.3002
26/9/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,2,15.3002,22.5002,#N/A N/A,#N/A N/A,0.9489,24.4938,24.48,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,40.4537,15.3002
27/9/2017,FUBO US Equity,15.3002,15.3002,15.3002,15.3002,2,15.3002,22.5002,#N/A N/A,#N/A N/A,0.9489,24.4938,24.48,38.9898,24.4938,51.6179,124.6181,1845.364,#N/A N/A,40.4537,15.3002
