Dates,Stock,Last Price,Open Price,High Price,Low Price,Volume,Bid Price,Ask Price,Market Order Bid Size,Market Order Ask Size,Average Volume 30 Day,Moving Average 20 Day,Turnover / Traded Value,RSI 14 Day,Moving Average 20 Day,Moving Average 50 Day,Moving Average 200 Day,Volatility 30 Day,Implied Volatility Mid,Current Market Cap,VWAP Price
22/7/2016,ALT US Equity,759.0076,759.0076,765.0077,753.0075,1108,756.0076,759.0076,#N/A N/A,#N/A N/A,1490.0067,744.3074,839118.9,62.9325,744.3074,701.707,582.7484,23.86,#N/A N/A,165.9474,757.3885
25/7/2016,ALT US Equity,759.0076,756.0076,765.0077,756.0076,361,759.0076,762.0076,#N/A N/A,#N/A N/A,1484.8827,746.4075,274119.9,62.9325,746.4075,703.507,584.1284,23.86,#N/A N/A,165.9474,759.5818
26/7/2016,ALT US Equity,762.0076,759.0076,765.0077,753.0075,438,759.0076,762.0076,#N/A N/A,#N/A N/A,1365.3185,748.8075,333111.1,64.1076,748.8075,705.1271,585.3284,23.835,#N/A N/A,166.6033,760.159
27/7/2016,ALT US Equity,774.0077,756.0076,774.0077,741.0074,1757,771.0077,774.0077,#N/A N/A,#N/A N/A,1412.5654,752.2575,1333200,68.4201,752.2575,706.9271,586.6785,20.734,#N/A N/A,169.227,758.6791
28/7/2016,ALT US Equity,768.0077,765.0077,776.9703,753.0075,397,762.0076,768.0077,#N/A N/A,#N/A N/A,1406.6214,754.5075,302784.2,64.2625,754.5075,708.4871,588.0287,20.676,#N/A N/A,167.9151,762.1888
29/7/2016,ALT US Equity,768.0077,762.0076,780.0078,759.0076,612,762.0076,765.0077,#N/A N/A,#N/A N/A,1414.3213,756.3076,470596.8,64.2625,756.3076,710.0471,589.3487,18.343,#N/A N/A,167.9151,768.8651
1/8/2016,ALT US Equity,762.0076,768.0077,768.0077,753.0075,371,762.0076,765.0077,#N/A N/A,#N/A N/A,1415.2603,757.9576,281603.1,60.0319,757.9576,711.7871,590.6537,18.756,#N/A N/A,166.6033,758.6641
2/8/2016,ALT US Equity,756.0076,762.0076,768.0077,753.0075,293,759.0076,762.0076,#N/A N/A,#N/A N/A,1412.8776,758.5576,222253.2,56.0575,758.5576,713.4671,591.8987,18.671,#N/A N/A,165.2914,759.2227
3/8/2016,ALT US Equity,768.0077,762.0076,768.0077,759.0076,202,759.0076,765.0077,#N/A N/A,#N/A N/A,1395.9389,759.9076,154336.4,61.5415,759.9076,715.3872,593.2385,17.738,#N/A N/A,167.9151,762.7354
4/8/2016,ALT US Equity,753.0075,768.0077,768.0077,753.0075,137,753.0075,756.0076,#N/A N/A,#N/A N/A,1361.5209,760.2076,103328.2,52.6897,760.2076,716.8272,594.5285,18.798,#N/A N/A,164.6355,756.8062
5/8/2016,ALT US Equity,762.0076,759.0076,766.5077,756.0076,501,756.0076,759.0076,#N/A N/A,#N/A N/A,1317.5373,760.9576,381167.7,56.7128,760.9576,718.6272,595.8335,18.134,#N/A N/A,166.6033,761.2048
8/8/2016,ALT US Equity,762.0076,762.0076,765.0077,756.0076,196,759.0076,762.0076,#N/A N/A,#N/A N/A,708.8388,761.2576,149250.2,56.7128,761.2576,720.3672,597.2135,18.042,#N/A N/A,166.6033,760.3393
9/8/2016,ALT US Equity,768.0077,756.0076,768.0077,753.0075,209,765.0077,768.0077,#N/A N/A,#N/A N/A,674.5435,762.0076,159718,59.3832,762.0076,722.3472,598.6085,17.504,#N/A N/A,167.9151,762.8731
10/8/2016,ALT US Equity,762.0076,765.0077,768.0077,759.0076,318,762.0076,765.0077,#N/A N/A,#N/A N/A,645.0134,762.6076,243298.2,55.6838,762.6076,724.1472,599.9436,16.361,#N/A N/A,166.6033,765.2495
11/8/2016,ALT US Equity,771.0077,759.0076,774.0077,759.0076,557,768.0077,771.0077,#N/A N/A,#N/A N/A,644.9971,763.5076,428161.8,59.7358,763.5076,726.3673,601.2486,16.325,#N/A N/A,168.571,769.3349
12/8/2016,ALT US Equity,774.0077,762.0076,777.0078,762.0076,717,771.0077,774.0077,#N/A N/A,#N/A N/A,638.4639,764.2576,553059.2,61.0154,764.2576,728.4073,602.5686,16.232,#N/A N/A,169.227,771.8078
15/8/2016,ALT US Equity,780.0078,768.0077,780.0078,765.0077,534,777.0078,780.0078,#N/A N/A,#N/A N/A,641.3264,764.8576,414145.2,63.5128,764.8576,730.5673,603.9486,15.324,#N/A N/A,170.5388,775.0896
16/8/2016,ALT US Equity,768.0077,780.0078,780.0078,768.0077,368,768.0077,771.0077,#N/A N/A,#N/A N/A,603.9383,765.4577,284103,55.8118,765.4577,732.3673,605.2836,16.083,#N/A N/A,167.9151,772.6847
17/8/2016,ALT US Equity,774.0077,768.0077,780.0078,768.0077,183,771.0077,774.0077,#N/A N/A,#N/A N/A,593.2045,765.7577,141514.4,58.52,765.7577,734.2873,606.6336,16.073,#N/A N/A,169.227,772.5305
18/8/2016,ALT US Equity,774.0077,771.0077,780.0078,771.0077,222,771.0077,774.0077,#N/A N/A,#N/A N/A,582.5513,766.2077,171719.3,58.52,766.2077,736.2074,607.8936,16.073,#N/A N/A,169.227,775.0377
19/8/2016,ALT US Equity,774.0077,774.0077,777.0078,768.0077,374,771.0077,774.0077,#N/A N/A,#N/A N/A,518.6483,766.9577,289235.1,58.52,766.9577,738.6074,609.0637,15.725,#N/A N/A,169.227,772.7045
22/8/2016,ALT US Equity,774.0077,774.0077,774.0077,768.0077,247,771.0077,774.0077,#N/A N/A,#N/A N/A,506.1614,767.7077,190561.2,58.52,767.7077,741.1274,610.2187,15.657,#N/A N/A,169.227,771.8042
23/8/2016,ALT US Equity,771.0077,768.0077,774.0077,768.0077,175,771.0077,774.0077,#N/A N/A,#N/A N/A,489.9771,768.1577,135076.2,56.2035,768.1577,743.5874,611.3812,15.654,#N/A N/A,168.571,773.2787
24/8/2016,ALT US Equity,768.0077,768.0077,777.0078,768.0077,309,768.0077,771.0077,#N/A N/A,#N/A N/A,479.5084,767.8577,238012.1,53.9054,767.8577,745.8675,612.5512,15.69,#N/A N/A,167.9151,770.564
25/8/2016,ALT US Equity,768.0077,762.0076,771.0077,759.0451,284,768.0077,771.0077,#N/A N/A,#N/A N/A,473.3399,767.8577,217273.3,53.9054,767.8577,747.5475,613.8112,15.529,#N/A N/A,167.9151,766.1228
26/8/2016,ALT US Equity,777.0078,762.0076,780.0078,762.0076,362,777.0078,780.0078,#N/A N/A,#N/A N/A,462.7458,768.3077,281083.6,59.6462,768.3077,749.5275,615.1612,15.519,#N/A N/A,169.8829,776.6124
29/8/2016,ALT US Equity,780.0078,780.0078,792.0079,777.0078,1537,777.0078,780.0078,#N/A N/A,#N/A N/A,493.1475,769.2077,1204475,61.3731,769.2077,751.9275,616.5262,14.714,#N/A N/A,170.5388,783.9027
30/8/2016,ALT US Equity,780.0078,780.0078,789.0079,780.0078,522,780.0078,783.0078,#N/A N/A,#N/A N/A,490.4864,770.4077,408615.6,61.3731,770.4077,754.2675,617.9512,13.994,#N/A N/A,170.5388,782.4681
31/8/2016,ALT US Equity,780.0078,786.0079,786.0079,777.0078,726,777.0078,780.0078,#N/A N/A,#N/A N/A,493.8254,771.0077,565332.8,61.3731,771.0077,756.3676,619.2863,13.927,#N/A N/A,170.5388,778.6428
1/9/2016,ALT US Equity,777.0078,780.0078,780.0078,771.0077,270,777.0078,780.0078,#N/A N/A,#N/A N/A,476.1743,772.2077,210143.7,58.2592,772.2077,758.0476,620.6063,13.749,#N/A N/A,169.8829,777.9096
2/9/2016,ALT US Equity,780.0078,783.0078,789.0079,774.0452,572,777.0078,780.0078,#N/A N/A,#N/A N/A,458.3058,773.1077,446223.1,60.4217,773.1077,759.6076,621.8813,13.777,#N/A N/A,170.5388,780.2838
5/9/2016,ALT US Equity,780.0078,783.0078,789.0079,774.0452,572,777.0078,780.0078,#N/A N/A,#N/A N/A,458.3058,773.1077,446223.1,60.4217,773.1077,759.6076,621.8813,13.777,#N/A N/A,170.5388,780.2838
6/9/2016,ALT US Equity,795.008,777.0078,801.008,777.0078,922,795.008,798.008,#N/A N/A,#N/A N/A,477.0199,774.7577,731613.4,69.0547,774.7577,761.1676,623.3663,14.788,#N/A N/A,173.8184,793.2403
7/9/2016,ALT US Equity,798.008,789.0079,801.008,787.5079,715,798.008,801.008,#N/A N/A,#N/A N/A,486.2394,776.2578,569803.2,70.4433,776.2578,762.8476,624.8063,14.145,#N/A N/A,174.4743,797.147
8/9/2016,ALT US Equity,801.008,801.008,801.008,789.0079,570,798.008,801.008,#N/A N/A,#N/A N/A,446.6861,778.2078,453831.2,71.8057,778.2078,764.7676,626.2763,13.896,#N/A N/A,175.1302,795.4379
9/9/2016,ALT US Equity,798.008,792.0079,810.0081,792.0079,464,804.008,807.0081,#N/A N/A,#N/A N/A,448.9276,779.5578,373158.3,68.4097,779.5578,766.2677,627.7313,13.977,#N/A N/A,174.4743,803.7176
12/9/2016,ALT US Equity,810.0081,795.008,810.0081,795.008,256,807.0081,810.0081,#N/A N/A,#N/A N/A,437.0514,781.3578,206454.5,73.7563,781.3578,767.8277,629.2014,14.251,#N/A N/A,177.098,806.6148
13/9/2016,ALT US Equity,795.008,804.008,810.0081,795.008,448,798.008,801.008,#N/A N/A,#N/A N/A,439.6146,782.1078,358622.6,60.0702,782.1078,769.1477,630.6414,15.283,#N/A N/A,173.8184,800.4626
14/9/2016,ALT US Equity,807.0081,804.008,810.0081,801.008,339,807.0081,810.0081,#N/A N/A,#N/A N/A,441.1728,784.0578,274589.2,65.5738,784.0578,770.4077,632.0514,15.22,#N/A N/A,176.4421,808.8669
15/9/2016,ALT US Equity,816.0082,810.0081,816.0082,807.0081,626,813.0081,816.0082,#N/A N/A,#N/A N/A,455.2826,786.1579,506934,69.0224,786.1579,771.9077,633.4914,13.933,#N/A N/A,178.4098,810.1926
16/9/2016,ALT US Equity,816.0082,822.0082,849.0085,816.0082,2890,819.0082,822.0082,#N/A N/A,#N/A N/A,547.0648,788.2579,2401758,69.0224,788.2579,773.2877,635.0214,13.663,#N/A N/A,178.4098,831.1781
19/9/2016,ALT US Equity,837.0084,825.0083,837.0084,810.0081,1033,834.0083,837.0084,#N/A N/A,#N/A N/A,564.8171,791.4079,853203.6,75.6289,791.4079,775.0878,636.7314,15.278,#N/A N/A,183.0012,825.6497
20/9/2016,ALT US Equity,843.0084,825.0083,852.0085,825.0083,757,843.0084,846.0085,#N/A N/A,#N/A N/A,583.5206,794.8579,637729.4,77.1297,794.8579,776.8278,638.4564,15.26,#N/A N/A,184.3131,842.0001
21/9/2016,ALT US Equity,867.0087,855.0086,867.0087,843.0084,830,864.0086,867.0087,#N/A N/A,#N/A N/A,604.2035,799.658,711284.9,81.9245,799.658,779.1078,640.2415,16.576,#N/A N/A,189.5604,857.1155
22/9/2016,ALT US Equity,873.0087,870.0087,876.0088,858.0648,1055,870.0087,873.0087,#N/A N/A,#N/A N/A,628.7784,804.908,915533.3,82.8903,804.908,781.5678,642.1765,16.441,#N/A N/A,190.8723,867.6222
23/9/2016,ALT US Equity,867.0087,870.0087,873.0087,863.9711,542,867.0087,870.0087,#N/A N/A,#N/A N/A,628.2939,809.8581,470782.2,78.3803,809.8581,783.8478,644.1715,16.779,#N/A N/A,189.5604,868.632
26/9/2016,ALT US Equity,864.0086,864.0086,870.0087,840.0084,448,864.0086,867.0087,#N/A N/A,#N/A N/A,619.3301,814.2081,385765.8,76.1494,814.2081,785.9479,646.2115,16.877,#N/A N/A,188.9045,861.4463
27/9/2016,ALT US Equity,855.0086,861.0086,870.0087,852.046,344,855.0086,858.0086,#N/A N/A,#N/A N/A,612.9906,817.9582,295683.7,69.7366,817.9582,787.6879,648.1765,16.411,#N/A N/A,186.9368,859.2251
28/9/2016,ALT US Equity,858.0086,858.0086,864.0086,849.0085,546,858.0086,861.0086,#N/A N/A,#N/A N/A,618.9273,821.8582,469805.1,70.6246,821.8582,789.7279,650.2766,16.362,#N/A N/A,187.5927,860.8133
29/9/2016,ALT US Equity,846.0085,852.0085,858.0086,825.0083,623,840.0084,846.0085,#N/A N/A,#N/A N/A,633.6043,825.1583,526338,62.6993,825.1583,791.2879,652.4066,17.17,#N/A N/A,184.969,844.1208
30/9/2016,ALT US Equity,870.0087,840.0084,870.0087,837.0084,849,861.0086,864.0086,#N/A N/A,#N/A N/A,654.5221,829.8083,726527.4,69.96,829.8083,793.3879,654.5966,18.682,#N/A N/A,190.2163,855.7403
3/10/2016,ALT US Equity,855.0086,873.0087,873.0087,849.0085,367,855.0086,858.0086,#N/A N/A,#N/A N/A,654.2916,833.5583,313983.4,61.8558,833.5583,795.308,656.5616,19.727,#N/A N/A,186.9368,854.4628
4/10/2016,ALT US Equity,855.0086,858.0086,861.0086,855.0086,282,855.0086,858.0086,#N/A N/A,#N/A N/A,655.4494,836.5584,241655.8,61.8558,836.5584,797.228,658.4216,19.627,#N/A N/A,186.9368,858.0818
5/10/2016,ALT US Equity,852.0085,855.0086,861.0086,849.0085,340,849.0085,852.0085,#N/A N/A,#N/A N/A,660.9556,839.2584,290015.3,60.2373,839.2584,799.028,660.3867,19.614,#N/A N/A,186.2808,853.3063
6/10/2016,ALT US Equity,840.0084,852.0085,852.0085,837.0084,253,837.0084,840.0084,#N/A N/A,#N/A N/A,659.1009,841.2084,212584.6,54.1354,841.2084,800.348,662.2491,20.302,#N/A N/A,183.6572,839.3607
7/10/2016,ALT US Equity,846.0085,840.0084,855.0086,837.0084,427,846.0085,849.0085,#N/A N/A,#N/A N/A,663.881,843.6084,359555.4,56.5077,843.6084,801.908,664.1691,20.17,#N/A N/A,184.969,841.9278
10/10/2016,ALT US Equity,852.0085,852.0085,855.0086,846.0085,218,849.0085,852.0085,#N/A N/A,#N/A N/A,659.0762,845.7085,185408.4,58.8025,845.7085,803.588,665.5042,20.206,#N/A N/A,186.2808,851.3161
11/10/2016,ALT US Equity,840.0084,852.0085,852.0085,828.0083,925,840.0084,843.0084,#N/A N/A,#N/A N/A,638.6857,847.9585,774200.9,52.8019,847.9585,805.1481,666.8542,20.841,#N/A N/A,183.6572,837.0669
12/10/2016,ALT US Equity,846.0085,843.0084,849.0085,840.0084,233,843.0084,846.0085,#N/A N/A,#N/A N/A,629.0583,849.9085,197296.5,55.2602,849.9085,806.9481,668.3242,20.869,#N/A N/A,184.969,845.3872
13/10/2016,ALT US Equity,846.0085,846.0085,855.0086,837.0646,350,846.0085,849.0085,#N/A N/A,#N/A N/A,616.5217,851.4085,296050,55.2602,851.4085,808.5081,669.7792,20.787,#N/A N/A,184.969,846.8785
14/10/2016,ALT US Equity,840.0084,840.0084,852.0085,837.3459,250,840.0084,843.0084,#N/A N/A,#N/A N/A,615.8511,852.6085,210712.3,52.1122,852.6085,810.2481,671.1817,21,#N/A N/A,183.6572,843.1116
17/10/2016,ALT US Equity,846.0085,831.0083,855.0086,831.0083,474,846.0085,849.0085,#N/A N/A,#N/A N/A,612.6012,853.0585,399122.9,54.8803,853.0585,811.9281,672.5617,20.426,#N/A N/A,184.969,841.3401
18/10/2016,ALT US Equity,846.0085,843.0084,855.0086,837.0084,266,840.0084,846.0085,#N/A N/A,#N/A N/A,590.7359,853.2085,224934.4,54.8803,853.2085,813.6081,674.0317,20.429,#N/A N/A,184.969,844.4982
19/10/2016,ALT US Equity,843.0084,840.0084,843.0084,837.0084,391,840.0084,843.0084,#N/A N/A,#N/A N/A,579.9441,852.0085,328579.1,53.1004,852.0085,815.1082,675.4118,20.489,#N/A N/A,184.3131,840.2184
20/10/2016,ALT US Equity,846.0085,843.0084,849.0085,837.0084,321,843.0084,846.0085,#N/A N/A,#N/A N/A,571.6125,850.6585,269663,54.6832,850.6585,816.7882,676.8818,20.423,#N/A N/A,184.969,841.335
21/10/2016,ALT US Equity,840.0084,837.0084,846.0085,828.0083,176,837.0084,840.0084,#N/A N/A,#N/A N/A,561.9888,849.3085,147205.6,50.9777,849.3085,818.1682,678.4568,20.194,#N/A N/A,183.6572,837.5556
24/10/2016,ALT US Equity,840.0084,843.0084,843.0084,834.0083,301,837.0084,840.0084,#N/A N/A,#N/A N/A,563.4789,848.1085,251809.3,50.9777,848.1085,819.4882,680.0618,19.232,#N/A N/A,183.6572,837.8745
25/10/2016,ALT US Equity,840.0084,834.9083,843.0084,834.0083,303,837.0084,840.0084,#N/A N/A,#N/A N/A,558.632,847.3585,253886,50.9777,847.3585,820.6882,681.7568,18.804,#N/A N/A,183.6572,838.8231
26/10/2016,ALT US Equity,834.0083,834.0083,837.0084,828.0083,647,834.0083,837.0084,#N/A N/A,#N/A N/A,568.8823,846.1585,538579.6,47,846.1585,822.0082,683.4518,18.724,#N/A N/A,182.3453,832.4078
27/10/2016,ALT US Equity,834.0083,834.0083,840.0084,834.0083,178,834.0083,837.0084,#N/A N/A,#N/A N/A,553.9481,845.5585,148296.2,47,845.5585,823.2082,685.1769,18.724,#N/A N/A,182.3453,835.3179
28/10/2016,ALT US Equity,831.0083,831.0083,834.0083,825.0083,304,828.0083,831.0083,#N/A N/A,#N/A N/A,467.7497,843.6084,251842.7,44.9654,843.6084,824.3482,686.7669,17.123,#N/A N/A,181.6894,828.2822
31/10/2016,ALT US Equity,825.0083,840.0084,840.0084,825.0083,394,825.0083,840.0084,#N/A N/A,#N/A N/A,446.4326,842.1084,326310.7,41.1305,842.1084,825.3683,688.4169,17.088,#N/A N/A,180.3776,828.4856
1/11/2016,ALT US Equity,825.0083,840.0084,840.0084,825.0083,364,825.0083,840.0084,#N/A N/A,#N/A N/A,433.3044,840.6084,300842.7,41.1305,840.6084,826.3883,690.1719,14.574,#N/A N/A,180.3776,827.4404
2/11/2016,ALT US Equity,825.0083,840.0084,840.0084,825.0083,244,825.0083,840.0084,#N/A N/A,#N/A N/A,413.7916,839.2584,202889.2,41.1305,839.2584,827.4683,691.8969,14.341,#N/A N/A,180.3776,829.8839
3/11/2016,ALT US Equity,825.0083,840.0084,840.0084,810.0081,297,825.0083,840.0084,#N/A N/A,#N/A N/A,388.5058,838.5084,244366.5,41.1305,838.5084,828.6083,693.6069,14.268,#N/A N/A,180.3776,823.546
4/11/2016,ALT US Equity,825.0083,840.0084,840.0084,825.0083,393,825.0083,840.0084,#N/A N/A,#N/A N/A,383.5358,837.4584,326481.2,41.1305,837.4584,829.7483,695.152,14.266,#N/A N/A,183.5036,830.915
7/11/2016,ALT US Equity,840.0084,840.0084,870.0087,828.0083,1133,840.0084,855.0086,#N/A N/A,#N/A N/A,406.3942,836.8584,957421.9,55.0218,836.8584,831.0083,696.907,15.143,#N/A N/A,186.84,844.7406
8/11/2016,ALT US Equity,840.0084,855.0086,855.0086,825.0083,326,840.0084,855.0086,#N/A N/A,#N/A N/A,405.7743,836.8584,274872,55.0218,836.8584,832.2083,698.677,15.091,#N/A N/A,186.84,844.3878
9/11/2016,ALT US Equity,870.0087,825.0083,870.0087,825.0083,803,855.0086,870.0087,#N/A N/A,#N/A N/A,414.3569,838.0584,682420.1,70.9318,838.0584,834.0083,700.597,17.961,#N/A N/A,193.5129,849.3169
10/11/2016,ALT US Equity,885.0089,885.0089,885.0089,855.0086,945,870.0087,885.0089,#N/A N/A,#N/A N/A,425.0599,840.0084,822803.4,75.5825,840.0084,836.1084,702.532,16.693,#N/A N/A,196.8493,871.0494
11/11/2016,ALT US Equity,885.0089,885.0089,885.0089,855.0086,1516,870.0087,885.0089,#N/A N/A,#N/A N/A,447.299,842.2584,1327625,75.5825,842.2584,838.2684,704.602,15.738,#N/A N/A,196.8493,875.5912
14/11/2016,ALT US Equity,870.0087,885.0089,885.0089,855.0086,940,855.0086,870.0087,#N/A N/A,#N/A N/A,466.3758,843.4584,814165.6,63.7528,843.4584,840.0684,706.5221,16.663,#N/A N/A,193.5129,866.3388
15/11/2016,ALT US Equity,855.0086,885.0089,885.0089,855.0086,503,855.0086,870.0087,#N/A N/A,#N/A N/A,473.7607,843.9084,432032.3,54.5571,843.9084,841.2684,708.3071,17.479,#N/A N/A,190.1764,858.6305
16/11/2016,ALT US Equity,870.0087,870.0087,885.0089,855.0086,767,855.0086,870.0087,#N/A N/A,#N/A N/A,487.9981,845.2585,662619.8,60.6669,845.2585,842.7084,710.1671,17.636,#N/A N/A,193.5129,863.8883
17/11/2016,ALT US Equity,870.0087,870.0087,870.0087,825.0083,3233,840.0084,855.0086,#N/A N/A,#N/A N/A,587.3353,846.4585,2807308,60.6669,846.4585,844.0884,712.0721,17.543,#N/A N/A,193.5129,868.2336
18/11/2016,ALT US Equity,915.0092,930.0093,937.5094,885.0089,13081,900.009,915.0092,#N/A N/A,#N/A N/A,1009.1197,850.2085,11862920,73.2026,850.2085,846.4285,714.0521,22.924,#N/A N/A,203.5221,906.9019
21/11/2016,ALT US Equity,930.0093,930.0093,930.0093,915.0092,6094,915.0092,930.0093,#N/A N/A,#N/A N/A,1205.0056,854.7085,5640911,75.9537,854.7085,848.8285,716.1822,22.682,#N/A N/A,206.8586,925.5831
22/11/2016,ALT US Equity,930.0093,915.0092,930.0093,915.0092,3629,915.0092,930.0093,#N/A N/A,#N/A N/A,1295.1384,859.2086,3365298,75.9537,859.2086,851.5285,718.2672,22.677,#N/A N/A,206.8586,927.39
23/11/2016,ALT US Equity,915.0092,930.0093,930.0093,915.0092,3526,915.0092,930.0093,#N/A N/A,#N/A N/A,1404.8871,863.2586,3239953,67.8725,863.2586,853.6885,720.3822,23.406,#N/A N/A,203.5221,918.8966
24/11/2016,ALT US Equity,915.0092,930.0093,930.0093,915.0092,3526,915.0092,930.0093,#N/A N/A,#N/A N/A,1404.8871,863.2586,3239953,67.8725,863.2586,853.6885,720.3822,23.406,#N/A N/A,203.5221,918.8966
25/11/2016,ALT US Equity,930.0093,930.0093,930.0093,915.0092,1927,915.0092,930.0093,#N/A N/A,#N/A N/A,1457.4545,868.0587,1785781,71.1753,868.0587,855.9686,722.6772,23.541,#N/A N/A,206.8586,926.9382
28/11/2016,ALT US Equity,930.0093,930.0093,930.0093,915.0092,3769,915.0092,930.0093,#N/A N/A,#N/A N/A,1574.7419,873.0087,3487183,71.1753,873.0087,858.2486,724.9572,23.536,#N/A N/A,206.8586,925.3041
29/11/2016,ALT US Equity,930.0093,930.0093,930.0093,915.0092,2544,915.0092,930.0093,#N/A N/A,#N/A N/A,1643.7147,878.2588,2361757,71.1753,878.2588,860.1086,727.2673,23.536,#N/A N/A,206.8586,928.5369
30/11/2016,ALT US Equity,915.0092,930.0093,930.0093,915.0092,2956,915.0092,930.0093,#N/A N/A,#N/A N/A,1733.3648,882.7588,2740101,63.0765,882.7588,861.5486,729.3973,24.177,#N/A N/A,203.5221,927.015
1/12/2016,ALT US Equity,930.0093,915.0092,930.0093,915.0092,3402,915.0092,930.0093,#N/A N/A,#N/A N/A,1833.7154,888.0089,3154354,67.1072,888.0089,862.8086,731.6773,24.51,#N/A N/A,206.8586,927.3189
2/12/2016,ALT US Equity,915.0092,930.0093,930.0093,915.0092,2851,915.0092,930.0093,#N/A N/A,#N/A N/A,1918.0607,892.5089,2647511,60.0479,892.5089,863.6486,733.8673,25.017,#N/A N/A,203.5221,928.6767
5/12/2016,ALT US Equity,945.0095,930.0093,945.0095,922.4155,4770,930.0093,945.0095,#N/A N/A,#N/A N/A,2071.2042,898.509,4483813,67.4278,898.509,865.2087,736.2224,26.486,#N/A N/A,210.195,939.9433
6/12/2016,ALT US Equity,975.0098,945.0095,975.0098,945.0095,5847,960.0096,975.0098,#N/A N/A,#N/A N/A,2256.0858,905.2591,5637975,72.8322,905.2591,867.4287,738.7274,27.667,#N/A N/A,216.8678,964.2447
7/12/2016,ALT US Equity,960.0096,975.0098,990.0099,945.0095,9177,960.0096,975.0098,#N/A N/A,#N/A N/A,2551.8935,911.2591,8991606,66.8589,911.2591,869.5287,741.1274,28.12,#N/A N/A,213.5314,979.8209
8/12/2016,ALT US Equity,975.0098,972.0097,990.0099,960.0096,4501,960.0096,975.0098,#N/A N/A,#N/A N/A,2680.3554,916.5092,4387817,69.5485,916.5092,871.8687,743.5724,28.255,#N/A N/A,216.8678,974.8918
9/12/2016,ALT US Equity,960.0096,975.0098,990.0099,960.0096,3627,960.0096,975.0098,#N/A N/A,#N/A N/A,2795.3519,920.2592,3543009,63.9586,920.2592,874.1487,745.8975,28.825,#N/A N/A,213.5314,976.7468
12/12/2016,ALT US Equity,975.0098,960.0096,990.0099,960.0096,6308,960.0096,975.0098,#N/A N/A,#N/A N/A,2995.4926,924.7592,6164573,66.8297,924.7592,876.2488,748.2225,28.734,#N/A N/A,216.8678,977.2253
13/12/2016,ALT US Equity,975.0098,975.0098,990.0099,960.0096,1874,960.0096,975.0098,#N/A N/A,#N/A N/A,3044.8166,930.0093,1825417,66.8297,930.0093,878.6488,750.3675,28.734,#N/A N/A,216.8678,974.3155
14/12/2016,ALT US Equity,960.0096,975.0098,975.0098,945.0095,3207,945.0095,960.0096,#N/A N/A,#N/A N/A,3139.6048,935.2594,3104656,61.1776,935.2594,880.7488,752.4375,29.391,#N/A N/A,213.5314,968.0704
15/12/2016,ALT US Equity,975.0098,975.0098,975.0098,960.0096,2037,960.0096,975.0098,#N/A N/A,#N/A N/A,3199.3706,940.5094,1982756,64.4184,940.5094,883.2088,754.7925,29.501,#N/A N/A,216.8678,973.1215
16/12/2016,ALT US Equity,960.0096,975.0098,990.0099,960.0096,3103,975.0098,990.0099,#N/A N/A,#N/A N/A,3292.9117,945.0095,3020358,59.105,945.0095,885.6089,757.0876,30.141,#N/A N/A,213.5314,973.3933
19/12/2016,ALT US Equity,975.0098,975.0098,975.0098,960.0096,1393,960.0096,975.0098,#N/A N/A,#N/A N/A,3326.2327,948.0095,1356258,62.4412,948.0095,888.1889,759.4426,30.051,#N/A N/A,216.8678,973.9357
20/12/2016,ALT US Equity,975.0098,975.0098,990.0099,966.6097,4085,960.0096,975.0098,#N/A N/A,#N/A N/A,3424.6123,950.2595,3990526,62.4412,950.2595,890.6489,761.8126,30.051,#N/A N/A,216.8678,976.9403
21/12/2016,ALT US Equity,975.0098,975.0098,990.0099,960.0096,2852,960.0096,975.0098,#N/A N/A,#N/A N/A,3508.8317,952.5095,2785625,62.4412,952.5095,893.3489,764.1076,28.605,#N/A N/A,216.8678,976.628
22/12/2016,ALT US Equity,975.0098,967.5097,990.0099,960.0096,1668,960.0096,975.0098,#N/A N/A,#N/A N/A,3537.6604,955.5096,1626165,62.4412,955.5096,895.929,766.4477,28.331,#N/A N/A,216.8678,974.8309
23/12/2016,ALT US Equity,975.0098,975.0098,990.0099,960.0096,2107,960.0096,975.0098,#N/A N/A,#N/A N/A,3576.4026,957.7596,2060250,62.4412,957.7596,898.509,768.7127,28.331,#N/A N/A,216.8678,977.9132
26/12/2016,ALT US Equity,975.0098,975.0098,990.0099,960.0096,2107,960.0096,975.0098,#N/A N/A,#N/A N/A,3576.4026,957.7596,2060250,62.4412,957.7596,898.509,768.7127,28.331,#N/A N/A,216.8678,977.9132
27/12/2016,ALT US Equity,975.0098,975.0098,990.0099,960.0096,2933,960.0096,975.0098,#N/A N/A,#N/A N/A,3623.6214,960.0096,2854415,62.4412,960.0096,901.209,771.0077,27.64,#N/A N/A,216.8678,973.2502
28/12/2016,ALT US Equity,960.0096,972.0097,990.0099,960.0096,2512,960.0096,975.0098,#N/A N/A,#N/A N/A,3676.0261,961.5096,2446466,55.3919,961.5096,903.489,773.2127,27.51,#N/A N/A,213.5314,973.9657
29/12/2016,ALT US Equity,975.0098,975.0098,990.0099,960.0096,4015,960.0096,975.0098,#N/A N/A,#N/A N/A,3793.0877,964.5096,3918345,60.2275,964.5096,906.0691,775.4478,27.431,#N/A N/A,216.8678,975.9374
