Dates,Stock,Last Price,Open Price,High Price,Low Price,Volume,Bid Price,Ask Price,Market Order Bid Size,Market Order Ask Size,Average Volume 30 Day,Moving Average 20 Day,Turnover / Traded Value,RSI 14 Day,Moving Average 20 Day,Moving Average 50 Day,Moving Average 200 Day,Volatility 30 Day,Implied Volatility Mid,Current Market Cap,VWAP Price
13/6/2016,CELH US Equity,0.83,0.837,0.837,0.817,34137,0.833,0.847,#N/A N/A,#N/A N/A,43202.3,0.8217,28234.96,54.6025,0.8217,0.791,0.6768,40.882,#N/A N/A,95.616,0.8271
14/6/2016,CELH US Equity,0.847,0.84,0.847,0.82,44985,0.823,0.847,#N/A N/A,#N/A N/A,40488,0.8227,37627,58.1948,0.8227,0.7934,0.6777,30.873,#N/A N/A,97.536,0.8366
15/6/2016,CELH US Equity,0.843,0.843,0.843,0.843,3702,0.833,0.847,#N/A N/A,#N/A N/A,38519.6,0.8237,3120.91,57.2196,0.8237,0.7956,0.6786,30.67,#N/A N/A,97.152,0.8433
16/6/2016,CELH US Equity,0.833,0.843,0.843,0.833,20892,0.833,0.837,#N/A N/A,#N/A N/A,37929,0.8242,17554.36,54.2808,0.8242,0.7978,0.6796,30.242,#N/A N/A,96,0.8404
17/6/2016,CELH US Equity,0.847,0.847,0.847,0.833,12699,0.837,0.847,#N/A N/A,#N/A N/A,37343,0.8265,10720.33,57.4209,0.8265,0.8,0.6806,30.503,#N/A N/A,97.536,0.8445
20/6/2016,CELH US Equity,0.827,0.837,0.837,0.823,44376,0.82,0.833,#N/A N/A,#N/A N/A,37798.9,0.8272,37000.24,51.6864,0.8272,0.8019,0.6816,31.168,#N/A N/A,95.232,0.8339
21/6/2016,CELH US Equity,0.827,0.82,0.84,0.81,51027,0.813,0.827,#N/A N/A,#N/A N/A,38185.9,0.8277,42075.36,51.6864,0.8277,0.8038,0.6827,31.082,#N/A N/A,95.232,0.8246
22/6/2016,CELH US Equity,0.81,0.807,0.823,0.8,15165,0.807,0.817,#N/A N/A,#N/A N/A,37539.9,0.8272,12265.15,47.1368,0.8272,0.805,0.6835,31.534,#N/A N/A,93.312,0.8088
23/6/2016,CELH US Equity,0.817,0.8,0.817,0.8,9558,0.8,0.803,#N/A N/A,#N/A N/A,36703.5,0.8263,7752.55,49.068,0.8263,0.8064,0.6843,30.207,#N/A N/A,94.08,0.8119
24/6/2016,CELH US Equity,0.797,0.8,0.81,0.797,19512,0.797,0.81,#N/A N/A,#N/A N/A,34126.7,0.8245,15658.66,43.888,0.8245,0.8074,0.685,30.727,#N/A N/A,91.776,0.8026
27/6/2016,CELH US Equity,0.773,0.797,0.8,0.77,128361,0.783,0.79,#N/A N/A,#N/A N/A,37268.8,0.8218,100793.1,38.7485,0.8218,0.8081,0.6857,31.445,#N/A N/A,89.088,0.7852
28/6/2016,CELH US Equity,0.78,0.78,0.793,0.77,134643,0.783,0.787,#N/A N/A,#N/A N/A,40311.5,0.8195,105380.7,40.8788,0.8195,0.809,0.6866,31.607,#N/A N/A,89.856,0.7827
29/6/2016,CELH US Equity,0.777,0.786,0.787,0.767,20025,0.773,0.777,#N/A N/A,#N/A N/A,38066.1,0.8178,15570.76,40.1273,0.8178,0.8099,0.6874,31.609,#N/A N/A,89.472,0.7777
30/6/2016,CELH US Equity,0.763,0.777,0.777,0.76,26838,0.753,0.76,#N/A N/A,#N/A N/A,36245.6,0.8142,20675.56,37.1829,0.8142,0.8106,0.6882,30.888,#N/A N/A,87.936,0.7705
1/7/2016,CELH US Equity,0.753,0.76,0.76,0.753,12237,0.753,0.763,#N/A N/A,#N/A N/A,34908.6,0.8097,9240.05,35.1025,0.8097,0.8107,0.6888,30.547,#N/A N/A,86.784,0.7551
4/7/2016,CELH US Equity,0.753,0.76,0.76,0.753,12237,0.753,0.763,#N/A N/A,#N/A N/A,34908.6,0.8097,9240.05,35.1025,0.8097,0.8107,0.6888,30.547,#N/A N/A,86.784,0.7551
5/7/2016,CELH US Equity,0.747,0.762,0.762,0.74,55461,0.74,0.75,#N/A N/A,#N/A N/A,36329.8,0.8058,41410.06,33.7469,0.8058,0.8106,0.6893,30.528,#N/A N/A,86.016,0.7466
6/7/2016,CELH US Equity,0.727,0.747,0.747,0.72,67515,0.72,0.727,#N/A N/A,#N/A N/A,38415.9,0.8025,49430.8,30.0035,0.8025,0.8098,0.6897,31.271,#N/A N/A,83.712,0.7321
7/7/2016,CELH US Equity,0.717,0.733,0.733,0.703,85221,0.71,0.717,#N/A N/A,#N/A N/A,40229.3,0.7977,61253.07,28.3124,0.7977,0.8093,0.6902,30.748,#N/A N/A,82.56,0.7188
8/7/2016,CELH US Equity,0.677,0.717,0.717,0.67,42192,0.677,0.697,#N/A N/A,#N/A N/A,39776.6,0.7913,29118.49,22.7812,0.7913,0.8072,0.6905,34.434,#N/A N/A,77.952,0.69
11/7/2016,CELH US Equity,0.683,0.677,0.713,0.61,112854,0.673,0.683,#N/A N/A,#N/A N/A,42639,0.7837,75629.03,25.3972,0.7837,0.8046,0.6908,34.805,#N/A N/A,78.72,0.67
12/7/2016,CELH US Equity,0.703,0.681,0.703,0.681,12381,0.683,0.703,#N/A N/A,#N/A N/A,40229.5,0.7773,8598.54,32.7569,0.7773,0.8023,0.6911,36.348,#N/A N/A,81.024,0.6947
13/7/2016,CELH US Equity,0.687,0.703,0.703,0.687,22605,0.687,0.693,#N/A N/A,#N/A N/A,39768.2,0.7693,15793.41,30.0927,0.7693,0.8007,0.6913,36.501,#N/A N/A,79.104,0.6987
14/7/2016,CELH US Equity,0.713,0.687,0.72,0.687,33879,0.697,0.723,#N/A N/A,#N/A N/A,40576.5,0.7628,23696.23,38.6854,0.7628,0.7982,0.6916,37.089,#N/A N/A,82.176,0.6993
